#time	azimuth	error	height	error
# -----
#1.76	204.9204205668508	0	35.362710112752715	0
#1.8	205.33410867375474	0	35.50858620068226	0
#1.84	205.74999583466612	0	35.65160640276771	0
#1.88	206.59236977906437	0	35.39760725696899	0
#1.92	207.29143913524487	0	35.7969575662455	0
#1.96	207.85310398130187	0	35.7917481145471	0
#2.0	208.27735610830152	0	35.917239778904396	0
#2.04	208.84004405540884	0	35.9028831407242	0
#2.08	209.53669663218102	0	35.74488555823922	0
#2.12	209.9935179023538	0	36.38921519867476	0
#2.16	210.69285378286673	0	36.21797367828742	0
#2.2	211.38764769761542	0	36.03877128852694	0
#2.24	211.99881687959484	0	36.52501903291507	0
#2.28	212.69294833841653	0	36.330977816424934	0
#2.32	213.2568953415516	0	36.275760053259944	0
#2.36	214.13559606946328	0	36.4468567933487	0
#2.4	214.69902749046435	0	36.37835258471425	0
#2.44	215.26096694946696	0	36.30467656166268	0
#2.48	215.90889278502408	0	36.750913137065126	0
#2.52	216.7061896439439	0	36.35992409183382	0
#2.56	217.59528789552243	0	36.481141779709624	0
#2.6	218.26428475481714	0	36.902264692372675	0
#2.64	219.04573649364093	0	36.481141779709624	0
#2.68	219.60096266609662	0	36.36782124198332	0
#2.72	220.49525630919175	0	36.4468567933487	0
#2.76	221.3919743116521	0	36.51280896517707	0
#2.8	222.1905071550877	0	36.728711312007874	0
#2.84	222.8388863168139	0	36.423133885808255	0
#2.88	223.54541757790662	0	36.78539401980106	0
#2.92	224.54330738195333	0	36.63999638819863	0
#2.96	225.17441489099969	0	36.73003653437456	0
#3.0	226.07315673510132	0	36.30730610737622	0
#3.04	226.96946993810752	0	36.29153076421793	0
#3.08	227.8650377601398	0	36.26262132967229	0
#3.12	228.9164481240173	0	35.875159510113676	0
#3.16	229.28333324989524	0	36.02143960034904	0
#3.2	230.246040100107	0	35.784260404693356	0
#3.24	231.12965304434752	0	35.707489650638514	0
#3.28	232.4498761880371	0	35.5682133424473	0
#3.32	232.8883644340935	0	35.51538817350125	0
#3.36	234.0158752045206	0	35.87418128847023	0
#3.4	234.9514659013031	0	35.5630257808661	0
#3.44	235.82137346353454	0	35.41797422803437	0
#3.48	236.7382705651203	0	35.07918943337124	0
#3.52	237.59521338547694	0	34.908495969076085	0
#3.56	238.49219690364947	0	34.54290219191016	0
#3.6	239.71288684690143	0	34.42845265942587	0
#3.64	240.70064724654128	0	33.47872281190121	0
#3.68	241.37911818462842	0	33.99063553262206	0
#3.72	242.23465484502395	0	33.56903566270012	0
#3.76	243.17716506934244	0	33.72092444402454	0
#3.8	243.82682964845688	0	33.246883141671155	0
#3.84	244.93289568597547	0	33.58279839726193	0
#3.88	245.7949438208588	0	32.73668798025419	0
#3.92	246.57911288823396	0	32.43911841145555	0
#3.96	247.69807657662255	0	32.53486097706928	0
#4.0	248.4805730326688	0	32.023930103448855	0
#4.04	249.24036392336126	0	31.690033746448485	0
#4.08	250.7170238793892	0	31.74332856165028	0
#4.12	251.09245671822643	0	31.37489465744013	0
#4.16	251.8269400304417	0	31.382120207872873	0
#4.2	252.5527948855078	0	30.44037005574777	0
#4.24	253.63683691727664	0	30.41903865829125	0
#4.28	254.34422614432506	0	30.01753720032727	0
#4.32	255.03270639002693	0	29.4194002149222	0
#4.36	255.74197671972195	0	29.37513445266638	0
#4.4	256.4364137570113	0	29.134277903215448	0
#4.44	257.1096217361	0	28.697420382275517	0
#4.48	258.50551998826586	0	28.545598530040948	0
#4.52	258.79135219363	0	27.94230965229091	0
#4.56	259.4568774469895	0	27.662810632931844	0
#4.6	260.1163733025175	0	27.37497666821129	0
#4.64	260.76974897029686	0	27.07892214324165	0
#4.68	261.6953007321156	0	26.34189844951962	0
#4.72	262.39111409710176	0	26.39598409646036	0
#4.76	263.02330332397736	0	26.071880518103768	0
#4.8	263.6490394399919	0	25.74007310809266	0
#4.84	263.9422009941235	0	25.47941158964028	0
#4.88	264.5573879881886	0	25.13648518978485	0
#4.92	265.1660350305454	0	24.786160207523793	0
#4.96	265.76811068460177	0	24.428555226758178	0
#5.0	266.404172689052	0	24.245784817958096	0
#5.04	266.7710290226538	0	25.107649826279797	0
#5.08	267.3084670990645	0	23.775340766157655	0
# -----
1.76	118.7043032295906	0	35.35369341400954	0
1.8	118.29180066325591	0	35.49694774760268	0
1.84	117.87714558650671	0	35.63736221008587	0
1.88	117.0401298290995	0	35.38058502266583	0
1.92	116.34243391837973	0	35.774914740135195	0
1.96	115.78357481682579	0	35.76717419690107	0
2.0	115.3608084962165	0	35.89018606030567	0
2.04	114.80102855039421	0	35.873380565449935	0
2.08	114.1086970334986	0	35.71302129758069	0
2.12	113.65105625387524	0	36.35244406584575	0
2.16	112.95621317017434	0	36.17895701812328	0
2.2	112.26593597230925	0	35.99760596956861	0
2.24	111.65569911409936	0	36.47908850936279	0
2.28	110.96622816826007	0	36.28304712977954	0
2.32	110.40559755379427	0	36.225772634476364	0
2.36	109.53093139603317	0	36.39255927050635	0
2.4	108.97093309958031	0	36.32213296047279	0
2.44	108.41245551870718	0	36.24659266279092	0
2.48	107.76621103980173	0	36.68831588733302	0
2.52	106.97515389256017	0	36.29607257926061	0
2.56	106.0906430807417	0	36.413444100529574	0
2.6	105.42377243960412	0	36.83023183956115	0
2.64	104.64863988366449	0	36.408222130005385	0
2.68	104.09713333392513	0	36.29346723663933	0
2.72	103.20782995256339	0	36.369073558112284	0
2.76	102.31623112646892	0	36.4317250061396	0
2.8	101.52172484994688	0	36.64404456252653	0
2.84	100.87841955178342	0	36.337775264029254	0
2.88	100.17492333289947	0	36.69619019451683	0
2.92	99.18373115584546	0	36.548412755404726	0
2.96	98.5562557997898	0	36.63617794989456	0
3.0	97.66454024250211	0	36.21276420926176	0
3.04	96.77391070620394	0	36.1945576975926	0
3.08	95.88409852445562	0	36.16336085938916	0
3.12	94.84049993200364	0	35.774914740135195	0
3.16	94.47553747786012	0	35.91960824248905	0
3.2	93.5196388589664	0	35.68113504840793	0
3.24	92.64189719529948	0	35.60262651882085	0
3.28	91.33053527764069	0	35.46101871572967	0
3.32	90.89501092396077	0	35.40748987780092	0
3.36	89.77403038216957	0	35.76233691835706	0
3.4	88.84525467042093	0	35.4507576246421	0
3.44	87.98135536160545	0	35.304746242757226	0
3.48	87.07112952239703	0	34.96587728442382	0
3.52	86.22011771660947	0	34.79452985490873	0
3.56	85.3296288474346	0	34.42918080700385	0
3.6	84.11711853334275	0	34.313478883346164	0
3.64	83.13711458376626	0	33.36672150552191	0
3.68	82.46241009040828	0	33.875488262204016	0
3.72	81.61296758045091	0	33.45480660895356	0
3.76	80.67645514369157	0	33.605022103192915	0
3.8	80.03150175336788	0	33.132494931002014	0
3.84	78.93237269836365	0	33.4659429113181	0
3.88	78.07659295612874	0	32.62300050412802	0
3.92	77.29769163911094	0	32.32625658728511	0
3.96	76.18591301798249	0	32.42095104736423	0
4.0	75.40868888353404	0	31.911976801062565	0
4.04	74.6538847994806	0	31.579315096707113	0
4.08	73.1866660061502	0	31.63203000384295	0
4.12	72.81367547581613	0	31.2652102870015	0
4.16	72.08386941771096	0	31.27235745000069	0
4.2	71.36258350132913	0	30.3348681733421	0
4.24	70.28533274852616	0	30.313766031508898	0
4.28	69.58227690333452	0	29.91423342527473	0
4.32	68.89789356990492	0	29.319002030598995	0
4.36	68.19297124208143	0	29.275206920810938	0
4.4	67.50269404421637	0	29.035756841981915	0
4.44	66.83338127260672	0	28.601231744368484	0
4.48	65.44584717929521	0	28.451009329141897	0
4.52	65.16134330126495	0	27.850655102282012	0
4.56	64.49959399813233	0	27.572951206965136	0
4.6	63.84379272064059	0	27.286994209634386	0
4.64	63.19402912769148	0	26.99289648000844	0
4.68	62.273243270725196	0	26.260158908178667	0
4.72	61.58150281797007	0	26.314787459766904	0
4.76	60.95263897489087	0	25.9929070297907	0
4.8	60.33014249091693	0	25.663393552648444	0
4.84	60.03837323060577	0	25.40429616072116	0
4.88	59.426289687002935	0	25.06376281319899	0
4.92	58.82066060717964	0	24.715896498985614	0
4.96	58.22151762183718	0	24.360813804984872	0
5.0	57.58874838807352	0	24.179871972288183	0
5.04	57.22500626176187	0	25.03844958503018	0
5.08	56.688816530591396	0	23.71305388725827	0
